"serial","day","month","year","season","time","bin.depth.min","bin.depth.max","n","depth.mean","depth.sd","depth.cv","temp.mean","temp.sd","temp.cv","cond.mean","cond.sd","cond.cv","ph.mean","ph.sd","ph.cv","turb.mean","turb.sd","turb.cv","chloro.mean","chloro.sd","chloro.cv","do.percent.mean","do.percent.sd","do.percent.cv","do.ppm.mean","do.ppm.sd","do.ppm.cv","lat","long"
124,15,6,2016,"Spring",1108,22.5,23.5,1,22.898,NA,NA,19.3,NA,NA,0.247,NA,NA,8.39,NA,NA,15.2,NA,NA,5.2,NA,NA,101.3,NA,NA,9.34,NA,NA,41.966995,-82.75908167
124,15,6,2016,"Spring",1108,23.5,24.5,4,24.027,0.412,0.017,19.29,0,0,0.247,0,0,8.39,0,0,15.2,0,0,5.2,0,0,101.3,0,0,9.34,0,0,41.966995,-82.75908167
124,15,6,2016,"Spring",1108,24.5,25.5,2,25.123,0.223,0.009,19.28,0,0,0.247,0,0,8.39,0,0,15.2,0,0,5.2,0,0,101.3,0,0,9.34,0,0,41.966995,-82.75908167
125,13,6,2016,"Spring",939,1.5,2.5,8,2.413,0.05,0.021,19.72,0,0,0.285,0.001,0.004,8.277,0.01,0.001,33.2,0,0,7.5,0,0,88.688,0.035,0,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,2.5,3.5,9,2.709,0.192,0.071,19.72,0,0,0.285,0,0,8.291,0.015,0.002,33.2,0,0,7.5,0,0,88.667,0.05,0.001,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,4.5,5.5,1,5.293,NA,NA,19.72,NA,NA,0.285,NA,NA,8.31,NA,NA,33.2,NA,NA,7.5,NA,NA,88.7,NA,NA,8.1,NA,NA,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,5.5,6.5,3,5.711,0.215,0.038,19.72,0,0,0.285,0,0,8.313,0.006,0.001,33.2,0,0,7.5,0,0,88.7,0,0,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,6.5,7.5,2,7.116,0.294,0.041,19.715,0.007,0,0.285,0,0,8.32,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,7.5,8.5,3,8.039,0.39,0.049,19.71,0,0,0.285,0,0,8.327,0.006,0.001,33.2,0,0,7.5,0,0,88.7,0,0,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,8.5,9.5,1,9.094,NA,NA,19.71,NA,NA,0.285,NA,NA,8.33,NA,NA,33.2,NA,NA,7.5,NA,NA,88.7,NA,NA,8.1,NA,NA,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,9.5,10.5,6,10.272,0.249,0.024,19.707,0.005,0,0.285,0,0,8.335,0.005,0.001,33.2,0,0,7.5,0,0,88.7,0,0,8.1,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,10.5,11.5,1,10.644,NA,NA,19.7,NA,NA,0.285,NA,NA,8.34,NA,NA,33.2,NA,NA,7.5,NA,NA,88.7,NA,NA,8.1,NA,NA,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,11.5,12.5,1,12.232,NA,NA,19.7,NA,NA,0.285,NA,NA,8.34,NA,NA,33.2,NA,NA,7.5,NA,NA,88.7,NA,NA,8.1,NA,NA,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,12.5,13.5,5,13.369,0.061,0.005,19.698,0.004,0,0.285,0,0,8.35,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.108,0.004,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,13.5,14.5,3,13.669,0.131,0.01,19.693,0.006,0,0.285,0,0,8.35,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.107,0.006,0.001,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,14.5,15.5,1,15.307,NA,NA,19.69,NA,NA,0.285,NA,NA,8.36,NA,NA,33.2,NA,NA,7.5,NA,NA,88.7,NA,NA,8.11,NA,NA,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,15.5,16.5,6,16.343,0.203,0.012,19.688,0.004,0,0.285,0,0,8.36,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.11,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,16.5,17.5,2,16.727,0.165,0.01,19.68,0,0,0.285,0,0,8.36,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.11,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,18.5,19.5,8,18.826,0.177,0.009,19.675,0.005,0,0.285,0,0,8.369,0.004,0,33.2,0,0,7.5,0,0,88.7,0,0,8.11,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,20.5,21.5,5,21.398,0.104,0.005,19.668,0.004,0,0.284,0.001,0.004,8.37,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.11,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,21.5,22.5,2,21.72,0.148,0.007,19.66,0,0,0.284,0,0,8.37,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.115,0.007,0.001,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,23.5,24.5,2,23.971,0.418,0.017,19.66,0,0,0.284,0,0,8.38,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.12,0,0,41.56192167,-82.65569667
125,13,6,2016,"Spring",939,24.5,25.5,7,24.865,0.255,0.01,19.654,0.005,0,0.284,0,0,8.38,0,0,33.2,0,0,7.5,0,0,88.7,0,0,8.12,0,0,41.56192167,-82.65569667
126,15,6,2016,"Spring",1723,0.5,1.5,11,0.772,0.275,0.356,19.953,0.005,0,0.253,0,0,8.461,0.008,0.001,13.9,0,0,4.1,0,0,105.8,0,0,9.62,0,0,41.679755,-82.65775
126,15,6,2016,"Spring",1723,1.5,2.5,1,1.604,NA,NA,19.97,NA,NA,0.253,NA,NA,8.47,NA,NA,13.9,NA,NA,4.1,NA,NA,105.8,NA,NA,9.62,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,3.5,4.5,1,3.842,NA,NA,19.97,NA,NA,0.253,NA,NA,8.48,NA,NA,13.9,NA,NA,4.1,NA,NA,105.8,NA,NA,9.62,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,4.5,5.5,2,4.906,0.484,0.099,19.985,0.007,0,0.253,0,0,8.48,0,0,13.9,0,0,4.1,0,0,105.75,0.071,0.001,9.61,0,0,41.679755,-82.65775
126,15,6,2016,"Spring",1723,5.5,6.5,2,5.998,0.309,0.052,20,0,0,0.253,0,0,8.48,0,0,13.9,0,0,4.1,0,0,105.7,0,0,9.61,0,0,41.679755,-82.65775
126,15,6,2016,"Spring",1723,6.5,7.5,4,7.093,0.315,0.044,19.992,0.01,0.001,0.253,0,0,8.49,0,0,13.9,0,0,4.1,0,0,105.725,0.05,0,9.61,0,0,41.679755,-82.65775
126,15,6,2016,"Spring",1723,7.5,8.5,1,8.135,NA,NA,19.97,NA,NA,0.253,NA,NA,8.49,NA,NA,13.9,NA,NA,4.1,NA,NA,105.8,NA,NA,9.62,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,8.5,9.5,1,9.154,NA,NA,19.96,NA,NA,0.253,NA,NA,8.49,NA,NA,13.9,NA,NA,4.1,NA,NA,105.8,NA,NA,9.62,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,9.5,10.5,1,9.957,NA,NA,19.94,NA,NA,0.253,NA,NA,8.49,NA,NA,13.9,NA,NA,4.1,NA,NA,105.8,NA,NA,9.63,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,10.5,11.5,5,10.699,0.094,0.009,19.87,0.051,0.003,0.252,0,0,8.498,0.004,0,13.88,0.045,0.003,4.1,0,0,105.92,0.084,0.001,9.65,0.016,0.002,41.679755,-82.65775
126,15,6,2016,"Spring",1723,12.5,13.5,1,12.55,NA,NA,19.76,NA,NA,0.252,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.1,NA,NA,9.69,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,13.5,14.5,5,14.177,0.329,0.023,19.618,0.071,0.004,0.251,0,0,8.5,0,0,13.8,0,0,4.1,0,0,106.26,0.114,0.001,9.728,0.024,0.002,41.679755,-82.65775
126,15,6,2016,"Spring",1723,14.5,15.5,2,14.716,0.141,0.01,19.48,0.028,0.001,0.251,0,0,8.5,0,0,13.8,0,0,4.1,0,0,106.45,0.071,0.001,9.775,0.007,0.001,41.679755,-82.65775
126,15,6,2016,"Spring",1723,15.5,16.5,1,16.391,NA,NA,19.43,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.5,NA,NA,9.79,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,16.5,17.5,1,17.334,NA,NA,19.4,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.6,NA,NA,9.8,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,17.5,18.5,1,18.279,NA,NA,19.37,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.6,NA,NA,9.81,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,18.5,19.5,5,19.103,0.163,0.009,19.31,0.032,0.002,0.251,0,0,8.5,0,0,13.8,0,0,4.1,0,0,106.7,0.071,0.001,9.83,0.01,0.001,41.679755,-82.65775
126,15,6,2016,"Spring",1723,19.5,20.5,1,19.584,NA,NA,19.25,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.8,NA,NA,9.85,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,20.5,21.5,1,21.144,NA,NA,19.24,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.8,NA,NA,9.85,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,21.5,22.5,1,22.01,NA,NA,19.22,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.8,NA,NA,9.86,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,22.5,23.5,1,22.996,NA,NA,19.21,NA,NA,0.251,NA,NA,8.5,NA,NA,13.8,NA,NA,4.1,NA,NA,106.8,NA,NA,9.86,NA,NA,41.679755,-82.65775
126,15,6,2016,"Spring",1723,23.5,24.5,6,24.024,0.263,0.011,19.162,0.023,0.001,0.251,0,0,8.5,0,0,13.8,0,0,4.1,0,0,106.9,0,0,9.878,0.008,0.001,41.679755,-82.65775
127,15,6,2016,"Spring",1317,0.5,1.5,13,1.371,0.046,0.034,19.928,0.004,0,0.244,0,0,8.415,0.01,0.001,16.1,0,0,4.6,0,0,98.1,0,0,8.924,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,1.5,2.5,10,1.891,0.315,0.167,19.92,0,0,0.244,0,0,8.435,0.005,0.001,16.1,0,0,4.6,0,0,98.1,0,0,8.93,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,2.5,3.5,5,3.048,0.318,0.104,19.912,0.008,0,0.244,0,0,8.442,0.004,0,16.1,0,0,4.6,0,0,98.1,0,0,8.93,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,3.5,4.5,3,3.849,0.211,0.055,19.89,0.01,0.001,0.244,0,0,8.45,0,0,16.1,0,0,4.6,0,0,98.1,0,0,8.937,0.006,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,5.5,6.5,4,6.242,0.204,0.033,19.86,0.008,0,0.244,0,0,8.45,0,0,16.1,0,0,4.6,0,0,98.175,0.05,0.001,8.945,0.006,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,6.5,7.5,9,6.983,0.243,0.035,19.794,0.023,0.001,0.244,0,0,8.451,0.003,0,16.1,0,0,4.6,0,0,98.244,0.053,0.001,8.962,0.008,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,7.5,8.5,7,7.963,0.331,0.042,19.73,0.014,0.001,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.314,0.038,0,8.984,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,8.5,9.5,6,8.974,0.289,0.032,19.688,0.012,0.001,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.4,0,0,8.995,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,9.5,10.5,5,9.894,0.319,0.032,19.658,0.008,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.4,0,0,9.004,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,10.5,11.5,6,10.97,0.339,0.031,19.625,0.01,0.001,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.483,0.041,0,9.013,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,11.5,12.5,5,11.94,0.275,0.023,19.602,0.008,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.5,0,0,9.02,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,12.5,13.5,6,12.967,0.346,0.027,19.58,0.009,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.5,0,0,9.03,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,13.5,14.5,6,14.009,0.307,0.022,19.558,0.008,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.55,0.055,0.001,9.033,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,14.5,15.5,5,14.987,0.314,0.021,19.544,0.005,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.6,0,0,9.04,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,15.5,16.5,6,16.02,0.348,0.022,19.527,0.005,0,0.244,0,0,8.46,0,0,16.1,0,0,4.6,0,0,98.6,0,0,9.042,0.004,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,16.5,17.5,5,16.987,0.274,0.016,19.516,0.005,0,0.244,0,0,8.46,0,0,15.9,0.2,0.013,4.44,1.152,0.259,99.54,1.288,0.013,9.134,0.115,0.013,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,17.5,18.5,5,17.953,0.297,0.017,19.504,0.005,0,0.244,0,0,8.46,0,0,16.04,0.089,0.006,4.84,0.114,0.024,100.9,0,0,9.26,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,18.5,19.5,6,18.98,0.351,0.018,19.49,0.006,0,0.244,0,0,8.46,0,0,16.017,0.041,0.003,5.033,0.082,0.016,100.883,0.041,0,9.26,0,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,19.5,20.5,5,20.013,0.299,0.015,19.476,0.005,0,0.244,0,0,8.46,0,0,15.9,0,0,5.3,0.122,0.023,100.78,0.045,0,9.256,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,20.5,21.5,6,21.038,0.337,0.016,19.463,0.005,0,0.244,0,0,8.46,0,0,15.867,0.052,0.003,5.417,0.075,0.014,100.633,0.052,0.001,9.242,0.004,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,21.5,22.5,6,22.036,0.311,0.014,19.452,0.004,0,0.244,0,0,8.46,0,0,15.8,0,0,5.483,0.075,0.014,100.55,0.055,0.001,9.235,0.005,0.001,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,22.5,23.5,6,23.005,0.303,0.013,19.442,0.004,0,0.244,0,0,8.46,0,0,15.883,0.041,0.003,5.567,0.052,0.009,100.45,0.055,0.001,9.232,0.004,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,23.5,24.5,6,23.978,0.269,0.011,19.433,0.005,0,0.244,0,0,8.46,0,0,16,0,0,5.55,0.055,0.01,100.317,0.041,0,9.222,0.004,0,41.86320833,-82.64378667
127,15,6,2016,"Spring",1317,24.5,25.5,7,24.945,0.31,0.012,19.421,0.004,0,0.244,0,0,8.46,0,0,16,0,0,5.3,0.173,0.033,100.286,0.069,0.001,9.221,0.004,0,41.86320833,-82.64378667
128,15,6,2016,"Spring",1217,0.5,1.5,50,1.014,0.303,0.299,19.527,0.009,0,0.25,0,0,8.441,0.011,0.001,17.67,0.212,0.012,5.014,0.086,0.017,97.4,0,0,8.934,0.005,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,1.5,2.5,56,1.982,0.305,0.154,19.524,0.01,0.001,0.25,0,0,8.448,0.006,0.001,17.325,0.726,0.042,4.971,0.136,0.027,97.782,0.78,0.008,8.972,0.07,0.008,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,2.5,3.5,13,3.026,0.279,0.092,19.535,0.005,0,0.25,0,0,8.46,0,0,15.9,0,0,4.992,0.15,0.03,99.238,0.051,0.001,9.102,0.006,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,3.5,4.5,116,3.911,0.179,0.046,19.516,0.011,0.001,0.25,0,0,8.468,0.004,0,15.976,0.05,0.003,4.673,0.17,0.036,99.085,0.102,0.001,9.091,0.009,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,4.5,5.5,6,4.933,0.327,0.066,19.53,0,0,0.25,0,0,8.47,0,0,16.05,0.055,0.003,4.583,0.041,0.009,99.117,0.041,0,9.092,0.004,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,5.5,6.5,5,6.063,0.337,0.056,19.53,0,0,0.25,0,0,8.47,0,0,16.08,0.045,0.003,4.64,0.055,0.012,99.02,0.045,0,9.082,0.004,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,7.5,8.5,1,8.422,NA,NA,19.53,NA,NA,0.25,NA,NA,8.47,NA,NA,16.1,NA,NA,4.6,NA,NA,99,NA,NA,9.08,NA,NA,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,8.5,9.5,6,8.887,0.13,0.015,19.528,0.004,0,0.25,0,0,8.47,0,0,16.017,0.041,0.003,4.617,0.041,0.009,99,0,0,9.08,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,10.5,11.5,10,11.095,0.239,0.022,19.52,0,0,0.25,0,0,8.47,0,0,16,0,0,4.64,0.052,0.011,98.99,0.032,0,9.08,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,11.5,12.5,6,11.956,0.293,0.025,19.52,0,0,0.25,0,0,8.47,0,0,15.983,0.041,0.003,4.8,0,0,98.9,0,0,9.07,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,12.5,13.5,6,12.941,0.311,0.024,19.515,0.005,0,0.25,0,0,8.47,0,0,16.067,0.052,0.003,4.783,0.075,0.016,98.8,0,0,9.062,0.004,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,13.5,14.5,2,13.62,0.146,0.011,19.51,0,0,0.25,0,0,8.47,0,0,16.1,0,0,4.85,0.071,0.015,98.7,0,0,9.06,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,15.5,16.5,7,16.261,0.225,0.014,19.496,0.005,0,0.25,0,0,8.47,0,0,16.2,0,0,4.786,0.038,0.008,98.786,0.038,0,9.066,0.005,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,16.5,17.5,7,16.974,0.29,0.017,19.483,0.005,0,0.25,0,0,8.471,0.004,0,16.2,0,0,4.714,0.069,0.015,98.7,0,0,9.06,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,17.5,18.5,6,18.048,0.339,0.019,19.475,0.005,0,0.25,0,0,8.48,0,0,16.2,0,0,4.7,0.089,0.019,98.583,0.041,0,9.05,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,18.5,19.5,6,19.012,0.305,0.016,19.47,0,0,0.25,0,0,8.48,0,0,16.3,0,0,4.633,0.082,0.018,98.633,0.052,0.001,9.057,0.005,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,19.5,20.5,5,19.989,0.316,0.016,19.47,0,0,0.25,0,0,8.48,0,0,16.3,0,0,4.66,0.089,0.019,98.64,0.055,0.001,9.06,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,20.5,21.5,5,21.016,0.325,0.015,19.468,0.004,0,0.25,0,0,8.48,0,0,16.3,0,0,4.82,0.13,0.027,98.64,0.055,0.001,9.06,0,0,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,21.5,22.5,5,21.96,0.32,0.015,19.448,0.008,0,0.25,0,0,8.48,0,0,16.3,0,0,4.98,0.084,0.017,98.58,0.084,0.001,9.056,0.005,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,22.5,23.5,5,23.001,0.31,0.013,19.418,0.008,0,0.25,0,0,8.472,0.004,0,16.32,0.045,0.003,5.02,0.045,0.009,98.4,0.071,0.001,9.044,0.005,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,23.5,24.5,5,23.987,0.312,0.013,19.4,0.007,0,0.25,0,0,8.47,0,0,16.4,0,0,5.2,0.1,0.019,98.4,0.071,0.001,9.05,0.007,0.001,41.97579333,-82.64613667
128,15,6,2016,"Spring",1217,24.5,25.5,5,24.919,0.307,0.012,19.386,0.005,0,0.25,0,0,8.47,0,0,16.4,0,0,5.22,0.045,0.009,98.42,0.084,0.001,9.054,0.005,0.001,41.97579333,-82.64613667
129,13,6,2016,"Spring",734,1.5,2.5,9,2.132,0.137,0.064,18.968,0.007,0,0.267,0,0,8.299,0.018,0.002,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,2.5,3.5,4,2.953,0.296,0.1,18.98,0,0,0.267,0,0,8.335,0.006,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,3.5,4.5,1,3.514,NA,NA,18.98,NA,NA,0.267,NA,NA,8.35,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,4.5,5.5,1,5.467,NA,NA,18.98,NA,NA,0.267,NA,NA,8.35,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,5.5,6.5,1,6.09,NA,NA,18.98,NA,NA,0.267,NA,NA,8.35,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,6.5,7.5,4,7.197,0.372,0.052,18.988,0.005,0,0.267,0,0,8.367,0.01,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,7.5,8.5,3,7.6,0.104,0.014,18.99,0,0,0.267,0,0,8.373,0.006,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,8.5,9.5,1,9.477,NA,NA,18.99,NA,NA,0.267,NA,NA,8.38,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,9.5,10.5,4,10.354,0.088,0.008,18.99,0,0,0.267,0,0,8.393,0.005,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,10.5,11.5,2,10.598,0.117,0.011,18.99,0,0,0.267,0,0,8.395,0.007,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,11.5,12.5,1,11.903,NA,NA,18.99,NA,NA,0.267,NA,NA,8.4,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,12.5,13.5,1,12.82,NA,NA,18.99,NA,NA,0.267,NA,NA,8.4,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,13.5,14.5,2,13.844,0.455,0.033,18.99,0,0,0.267,0,0,8.41,0,0,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,14.5,15.5,6,14.824,0.084,0.006,18.99,0,0,0.267,0,0,8.417,0.005,0.001,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,15.5,16.5,1,16.459,NA,NA,18.99,NA,NA,0.267,NA,NA,8.42,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,16.5,17.5,1,17.185,NA,NA,18.99,NA,NA,0.267,NA,NA,8.43,NA,NA,-1.4,NA,NA,1.7,NA,NA,0,NA,NA,0,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,17.5,18.5,6,17.986,0.241,0.013,18.993,0.005,0,0.267,0,0,8.432,0.004,0,-1.4,0,0,1.7,0,0,0,0,NA,0,0,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,18.5,19.5,7,19.038,0.348,0.018,19,0,0,0.267,0,0,8.441,0.004,0,14.371,6.955,0.484,6.743,2.26,0.335,42.457,52.953,1.247,3.936,4.909,1.247,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,19.5,20.5,5,20.032,0.317,0.016,19,0,0,0.267,0,0,8.45,0,0,17,0,0,6.48,0.13,0.02,99.12,0.045,0,9.19,0,0,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,21.5,22.5,1,22.442,NA,NA,19,NA,NA,0.267,NA,NA,8.45,NA,NA,17,NA,NA,6.2,NA,NA,99.1,NA,NA,9.19,NA,NA,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,22.5,23.5,9,23.029,0.257,0.011,19,0,0,0.267,0,0,8.458,0.004,0,16.756,0.3,0.018,5.922,0.097,0.016,99.233,0.05,0.001,9.2,0.007,0.001,41.45602833,-82.56417667
129,13,6,2016,"Spring",734,24.5,25.5,5,25.364,0.07,0.003,19,0,0,0.267,0,0,8.466,0.005,0.001,16.56,0.055,0.003,5.94,0.055,0.009,99.44,0.055,0.001,9.218,0.004,0,41.45602833,-82.56417667
130,13,6,2016,"Spring",851,1.5,2.5,26,2.239,0.187,0.084,18.098,0.038,0.002,0.255,0,0,8.162,0.089,0.011,26.5,0,0,7.5,0,0,99.923,0.043,0,9.434,0.013,0.001,41.55990333,-82.55495667
130,13,6,2016,"Spring",851,2.5,3.5,5,2.789,0.216,0.077,18.14,0,0,0.255,0,0,8.302,0.008,0.001,26.5,0,0,7.5,0,0,99.9,0,0,9.42,0,0,41.55990333,-82.55495667
130,13,6,2016,"Spring",851,4.5,5.5,1,5.425,NA,NA,18.14,NA,NA,0.255,NA,NA,8.32,NA,NA,26.5,NA,NA,7.5,NA,NA,99.9,NA,NA,9.42,NA,NA,41.55990333,-82.55495667
130,13,6,2016,"Spring",851,5.5,6.5,1,6.234,NA,NA,18.14,NA,NA,0.255,NA,NA,8.32,NA,NA,26.5,NA,NA,7.5,NA,NA,99.9,NA,NA,9.42,NA,NA,41.55990333,-82.55495667
130,13,6,2016,"Spring",851,6.5,7.5,2,6.882,0.193,0.028,18.14,0,0,0.255,0,0,8.33,0,0,26.5,0,0,7.5,0,0,99.9,0,0,9.42,0,0,41.55990333,-82.55495667
